reviewId,review,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appId,company,year,rating,clean_review,clean_review_len
gp:AOqpTOG0nQU008bkSUY8O5YcqX3JzMy2CqfxP-SBmq4R-8QRQdWyrjvfXX0J3IwtNSbIjiizU2502G1w4k48KyQ,This is my third renewal of my policy and when itry to search the policy in app it is saying policy not available also my mobile number is not registered. They are giving support for whatsapp and whatever message I send it is saying this mobile number is not registered.. why the hell support then.. healthjin was far better. You should have bought that too..,2,2,7.2,2021-01-02 01:03:09,"Hi Sujay Kumar, We apologize for the inconvenience caused. We will look into this. The issue will be resolved soon, and you will be updated as soon as it's done. We are assuring you of our best services at all times. Take it easy! :)",2021-01-05 14:45:00,com.pms.activity,hdfc_ergo,2021,1,third renewal policy itry search policy app say policy not available also mobile number not register give support whatsapp whatever message send say mobile number not register hell support healthjin far well buy,33
gp:AOqpTOG3gdTfMbqpXTK8P4YSxY1VTS6-9TuULiJrXcLt9tnQDFmHiCYYaUwac5pZOT1vuRiaLeMJVmBUFxResQ,Good application. Helps in tracking daily activities and is user friendly. Totally recommended!!,5,3,,2021-08-18 14:14:51,"Dear Dhwani, Thank you so much for your valuable feedback.

",2021-08-19 18:32:23,icici.lombard.ghi,icici_lombard,2021,0,app help track daily activity user friendly totally recommend,9
gp:AOqpTOFLAEhi3gGDXeSi1v34lXw65ylOTQiJra-H0iz6Bt7VmSLZhdXVV_DJ2HTgoP-aKQLmqzjJejDOw7sxLD4,"Pathetic response from app. It's not responding. Even to apply for claim, I had to try multiple times but still I'm not able to complete claim process since app gets crashed frequently 🤦‍♂️ such a worst app I have ever used",1,12,3.0.4,2021-03-26 19:05:27,"No more worries, these issues have been fixed, Karthick. Just update the app to the latest version and enjoy a hassle-free user experience.",2021-07-14 15:31:25,com.acko.android,acko,2021,1,response app not respond even apply claim try multiple time still not able complete claim process since app gets crash frequently person facepalme male sign app ever use,28
gp:AOqpTOHdxQrkGbUkk8W-Htu_3GvVNscatNYXqhmyacM740nhv4V30QkGl3cnYMZ9Xm1xUmno24c8T7yTZkosa48,I haven't received Call with in 24 hours after purchasing Medical claim. Already send email but no response. Give my money back. I will purchase from another insurance company.,1,0,6.7,2020-08-20 23:53:11,"Hi Devnath Belel, We deeply regret this unpleasant experience you have. However, going forward rest assured that this won't repeat. Hence, We request you to write your concern to us at ""contactsupport@hdfcergo.com"". Our team will be happy to assist you. Take it easy! :)",2020-08-20 10:00:35,com.pms.activity,hdfc_ergo,2020,1,not receive call hour purchase medical claim already send email no response give money back purchase another company,18
gp:AOqpTOGobD3k10I7rzDjk0st5KYSZM3gL9qUa0hWcn06MISprkuEIRMqGN8jQ2ZGIPopjPmR2f3JIvvyCGYZKBs,Shirish Sawant spending to much time,5,0,6.7,2020-08-14 07:27:33,"Hi Shirish Sawant, Thank you for the feedback on our app. We work towards the best customer experience and request your continuous support in our future endeavors. Take it easy! :)",2020-08-17 13:43:43,com.pms.activity,hdfc_ergo,2020,0,shirish sawant spending much time,5
gp:AOqpTOGy17VYjuGNmaxF0sue32VIRoH8FPdTVi6VtymfoxDsbPxzgAQ7b4VBnT42SklYC8HMH6kE33c6A5XNww,"The app does not work in any way. First I was not able to add my policy, and then after calling customer care for more than 10 times, they added it in the backend. Now after doctor consultation, we cannot order medicine as the prescription does not sync. The customer care has put me on hold for more than 15 minutes now. Pathetic app and service. Never should anyone buy anything from ICICI lombard, they are not providing any service, just take the money and put you on hold.",1,17,2.0.24,2021-04-06 20:12:13,"Dear Ashish, we're sorry to hear this. Request you to share your registered phone number and email ID at iltakecare@icicilombard.com. We will get in touch with you and assist you further. Thanks!",2021-04-06 21:34:49,icici.lombard.ghi,icici_lombard,2021,1,app not work way first not able add policy call customer care time add backend doctor consultation not order medicine prescription not sync customer care put hold minute app service never anyone buy anything not provide service take money put hold,41
gp:AOqpTOEpChFHJGJotpkP8j-pgfZHM41Vkz8-eqcmSp2PlLZjWeECSCCw2c5RyMPvcrWUlI1obbW95q3KNmCPNg,I submit documents witing for,2,0,15.5,2021-07-17 14:31:12,,,com.ba.cp.controller,bajaj_allianz,2021,1,submit document wite,3
gp:AOqpTOG-0adEADGLXxjGWswIJVR6oIKXxxOfuAqIm-jtv-YalKz8CuAe0xhiVDruu_KS-YAnEMFnIlFr8oOEuw,Doesn't installs after 91%. Worst app ever seen,1,0,,2020-05-18 19:09:39,"Dear Aditya, We apologise for the unpleasant experience. Request you to share your device details and registered mobile number on iltakecare@icicilombard.com so that we can help resolve the issue.",2020-05-21 14:40:20,icici.lombard.ghi,icici_lombard,2020,1,not install app ever see,5
gp:AOqpTOFV08T8HKE41jWGZaah0L0603fIusA6DIYhyinibOeRk08I7b93EI_ypy1WeyqH6WZ8QutO5YrCup4lYQ,"Need work on UI , not user friendly",1,1,11.2,2020-12-22 15:11:59,,,com.ba.cp.controller,bajaj_allianz,2020,1,need work ui not user friendly,6
gp:AOqpTOHA1k1gI99FOXrbuaKu70oW0OymCg7lJGD6bOVzAP1Nqt3XgCx0IOgnkfKMRtp8vwN1cW04QszMmZRsaRU,So much time loading taking lot of time to open home page why this much time to take this app very bad service app...🔥🔥🔥🔥🔥🔥,1,0,7.7,2021-03-19 12:07:34,,,com.pms.activity,hdfc_ergo,2021,1,much time loading take lot time open home page much time take app service app fire fire fire fire fire fire,21
gp:AOqpTOGJlAFn_x8XTwJwukvsDXyWs8FoSnwScggGKA9-LUuur9wE_KmqU6l1U3Wn5wbmA37ngcuHw9R1W1AYieU,"Useless App I have seen....The prior app Health Ginee (from Apollo Munich) was far better than this. This app shows ""loading"" even in full network. I want to know how to add another person in my current health policy, but no option. I have tried to connect my car insurance policy, i entered policy no. but no result showing. HDFC here literaly means for this app : Hanging problem, Dull performing, Function Impaired & Catastrophical.",1,12,7.2,2020-12-24 09:50:45,"Hi Sahil Mansuri, We deeply regret this unpleasant experience you have. However, going forward rest assured that this won't repeat.

Hence, We request you to write your concern to us at ""contactsupport@hdfcergo.com"". Our team will be happy to assist you.

Take it easy! :)",2020-12-24 11:35:25,com.pms.activity,hdfc_ergo,2020,1,useless app seenthe prior app health ginee far well app show load even full network want know add another person current health policy no option try connect car policy enter policy no no result show literaly mean app hang problem dull perform function impair catastrophical,45
gp:AOqpTOFEDySNZlgqJByDGyF8C8WMT6pJhqcgAhMokeIaD6OlmPgngWbDB4Vi5t8he9emCgh4g6QI2MUEmXnmig,I've used this app for my car insurance a few times now and have always received excellent service. The procedure is easy and straightforward,5,0,,2021-08-26 22:26:59,,,icici.lombard.ghi,icici_lombard,2021,0,use app car time always receive service procedure easy straightforward,10
gp:AOqpTOF2rrpt7zXZla51Jyvu-9vTh6bbk2B_dg2aoMZsXwQGawbfRhwTdEvt_-7mz5lxXqxK3vXY2xxtNGsPJg,I can't see my policy.,1,0,12.9,2021-02-11 08:28:26,,,com.ba.cp.controller,bajaj_allianz,2021,1,not see policy,3
gp:AOqpTOHidkXJ9Z-CSqzTzJwGDuz--lRX_Z5EF3PoZwgPdpNLGPfwqBQADZmvRk7aXZVqOHlIQehqw7vh5riui2o,worst app ever from HDFC group. Appollo was better,1,0,7.2,2020-12-25 21:57:47,"Hi Rahul S K, Please accept our apology. We understand that it is discomforting and please we request you to write your concern to us at ""contactsupport@hdfcergo.com,"" along with your registered mobile no. or email id. so that we can quickly assist you and resolve your concern.
Take it easy! :)",2020-12-28 16:36:50,com.pms.activity,hdfc_ergo,2020,1,app ever group appollo well,5
gp:AOqpTOGXYXOJXlwhB2C-ViOLrYe10O54ZLJYfAVZizuyQHhRJFPOU116UU7lI7VHPxxxVHAJJi2-VipXYq1Jo9Q,Easy to use great app,5,0,7.12,2021-07-25 10:16:29,"Hi Surajit Mahato, Thank you for the feedback on our app. We work towards the best customer experience and request your continuous support in our future endeavors.

Take it easy! :)",2021-07-27 10:58:15,com.pms.activity,hdfc_ergo,2021,0,easy use app,3
gp:AOqpTOESc9ttBbTtz39awDSeSNt6kybLXzCIj0EjyXU4e0_-uZXyQqnbBuFLCOX--Y3LVg9u3zsc7Q8Jrlj7Jg,There is no meaning to hold phone for more than half hour to talk your representative. U should engage more person or hire them. Poor customer services.,1,0,1.02,2020-08-04 19:30:40,We regret the inconvenience you had to face. For better assistance please share your information with bagichelp@bajajallianz.co.in. We will be happy to assist you.,2020-08-26 09:41:42,com.ba.cp.controller,bajaj_allianz,2020,1,no meaning hold phone half hour talk representative u engage person hire poor customer service,15
gp:AOqpTOFTd2SI2-QEO9B4QFQqS_lAxPitmlWcq3_fmnbDcOlIig_m_3s0y8P5GojLUFnJ4PNA5hq9AvDvMpE8Yw,app is awesome dr. consultation is so frindly i realy love this app,5,0,2.0.24,2021-03-25 18:24:59,"Dear Paras, thanks for your feedback and we value your appreciation.",2021-03-25 19:09:13,icici.lombard.ghi,icici_lombard,2021,0,app awesome dr consultation frindly realy love app,8
gp:AOqpTOGWNVZ5CDpyK6vy-CUJ-9niuMgN5aRm-vwWL8NF0dz18TS8QZj9iyOJPaCc4a0PgObtzgfSanLMYvyPAg,Not very user friendly. Looking for policy took a lot of time. Still policy is not received by DIGILOCKER,2,1,5.8,2020-01-28 17:05:28,We regret the inconvenience you had to face. For better assistance please share your information with bagichelp@bajajallianz.co.in. We will be happy to assist you.,2020-01-28 18:19:29,com.ba.cp.controller,bajaj_allianz,2020,1,not user friendly look policy take lot time still policy not receive digilocker,13
gp:AOqpTOH66JIZauoiJjjlAj28lOj5vD4m9YklaFruqZMPU98LqOIeReLSTGBzNQdbk2DwsTT32Z5kXinaEEzNfQ,I will pray to God nobody got this chance to use this policy or app.however if any misfortune occures then only individual will that how helpful is this policy or app...Futher the promises are supportive and helpful...,5,4,2.0.39,2021-08-11 11:34:41,"Dear Vijay, Thank you so much for your valuable feedback.",2021-08-11 18:10:41,icici.lombard.ghi,icici_lombard,2021,0,pray god nobody get chance use policy apphowever misfortune occur individual helpful policy appfuther promise supportive helpful,17
gp:AOqpTOG5Xv2M8jsBc1lNpttbaKBMaUbp-z6ucSLuaXHKJUXjAQV0HduZy14p0F1CiZzyLQMu4vfmdZj1uKGBbQ,Please don't take ICICI Lombard insurance they are faik and froud company.,1,0,2.0.10,2020-11-30 14:14:25,"Dear Prakash, we're sorry to hear this. Request you to share your registered phone number and email ID at iltakecare@icicilombard.com. We will get in touch with you and assist you further. Thanks!",2020-11-30 20:05:06,icici.lombard.ghi,icici_lombard,2020,1,please not take faik froud company,6
gp:AOqpTOHAaDY2OVEIyxd3tcs3ShuKwxeFCeSJYvcK26sjVnnIlp6AmKhWa3RYNQzHd86Cqcwdc5cr09587G_NoQ,renw policy not avelbl?? yyy,1,0,,2019-04-16 19:18:47,We regret the inconvenience you had to face. For better assistance please share your information with bagichelp@bajajallianz.co.in. We will be happy to assist you.,2019-06-11 07:25:04,com.ba.cp.controller,bajaj_allianz,2019,1,renw policy not avelbl yyy,5
gp:AOqpTOGqxKN0je1ihxDQYqLKVLQjjTxaw-QZnEjneY2lEm2r2E0FfBHOwnjeBDjRc8VVQ90OvmsWe3C3yWXJ2w,"Having required to send all the documents (softcopy) again.. and filling all the details again during in person verification, makes the purpose of this app useless. Inefficient team sits on document verification for months.",1,4,14.9,2021-06-19 17:55:58,,,com.ba.cp.controller,bajaj_allianz,2021,1,require send document softcopy fill detail person verification make purpose app useless inefficient team sit document verification month,18
gp:AOqpTOG8gCoCBXmoYqSuKGlNrPD0Ex3rmh1Pn8py-8Y6K8x2-dyuPqVIE5ysS8BuKYYGvXm1n2N9PsA1ZtMZQQ,Worst custom care service .,1,0,12.1,2020-12-21 18:25:57,,,com.ba.cp.controller,bajaj_allianz,2020,1,custom care service,3
gp:AOqpTOHsEHqlGENJKieD1EI6DrszHmHx5943Ka30Re3sQh_jEeAuLLDPQlTblh__3vfFsllgpYlIJbjxHs9SZA,My money transaction was done but didn't received policy . I mailed may times and called yet didn't got refund .,1,1,10.9,2020-11-04 22:39:06,,,com.ba.cp.controller,bajaj_allianz,2020,1,money transaction not receive policy mail may time call yet not get refund,13
gp:AOqpTOHXMDxcl7pDqST7cy1vy-mz2yTVAdtBOg0XwtqGEC32P3obfze_y9GIyTsAaN-kRiMoFRyvoE_neLKKOb0,Your app is not working properly ....,1,0,7.10,2021-05-13 10:59:54,"Hi Veer Bhan, Sincere apologies for the trouble. We request you to write your concern at ""contactsupport@hdfcergo.com"" with your registered details. We will look into this.
We will provide the best resolution for the issue faced by you.

Take it easy! :)",2021-05-13 13:42:29,com.pms.activity,hdfc_ergo,2021,1,app not work properly,4
gp:AOqpTOFLzI7mINjnuKqtzEVdpuNuCbiGt0ktVeRZrW_k4z54qJHpZ0nMIm25f4ZkNq7g-sIBrwqPeMGD4nK0WR0,awesome but the details are no too clear about our policy and insurance please add more info. about it,5,0,4.6,2019-02-27 21:46:46,"Hi Mukteshwar Lokhande, Thank you for the feedback on our app. We are overwhelmed with your response. We work towards the best customer experience and request your continuous support in our future endeavors.
Take it easy! :)",2019-03-28 18:39:00,com.pms.activity,hdfc_ergo,2019,0,awesome detail no clear policy please add info,8
gp:AOqpTOFsQbEoQeRzhmgQUUGTrm1mPV9qHACUzuR_usFzitYqP3Vb3wt14eiSl5e_tnSAnrYXX-HdGBm9mhx30g,I had very bad experience with this insurance company please avoid to take this insurance my new bike met in an accident while of claim they are not even cover 50 percentage of bill. It's a waste service on this earth,1,0,9.9,2020-09-30 23:33:34,,,com.ba.cp.controller,bajaj_allianz,2020,1,experience company please avoid take new bike meet accident claim not even cover percentage bill waste service earth,18
gp:AOqpTOHSTL5F7RYyZXDThTSGS-tvgVIugcZKiOk9iUGTyPyiPmfrKFrCjXCIqK0ut6TC8HA9OCEurBhg_gKR-w,The app feature with its 'chat with expert' option is very convenient for my entire family.,5,1,,2020-05-13 16:55:03,"Dear Sanjeev, We are glad that you liked our chat with expert feature on the IL Take Care app. We strive to make our app user-friendly.",2020-05-19 10:49:38,icici.lombard.ghi,icici_lombard,2020,0,app feature chat expert option convenient entire family,8
gp:AOqpTOFzfhuiANYFUHibIZ7vaGWtRCOxVkMFtsCyzsv1BifgTrB3ElDu8Ubwo21_ofDHRGM8sKi4a1Jhctv8VHk,Super service and nice to use,5,0,7.10,2021-07-08 23:01:01,"Hi Yelchur Chandraiah, Thank you for the feedback on our app. We work towards the best customer experience and request your continuous support in our future endeavors.

Take it easy! :)",2021-07-09 09:59:14,com.pms.activity,hdfc_ergo,2021,0,super service use,3
gp:AOqpTOEtvokaHHzqXgbXI2looYd-gR6lBMLoTQhbVvd6DjvJ_IqcSpXabfsdIJdOOmFCcW0S-Gkhs9OBAZXGLg,Unable to submit the claim documents. Please fix this issue asap,1,0,2.0.30,2021-05-17 11:52:41,"Dear Bhushan, we apologize for the inconvenience you had to face. Please upload the document within the specified limit of 10MB. Please connect with us at iltakecare@icicilombard.com for any other issues with your device details. Our team will look into the matter. Thanks!",2021-05-17 20:14:07,icici.lombard.ghi,icici_lombard,2021,1,unable submit claim document please fix issue asap,8
gp:AOqpTOFfjZFxhSxGdea4EKtcZyU6uY05itJncd8VyxsjFRqHB4IRYfvknS05_NExm1TGX8MqqPNgQdqVvZGJYDw,Worst ever insurance app I have ever used.,1,0,7.10,2021-05-20 14:34:07,"Hi Shalin Chhaya, Sincere apologies for the trouble. We request you to write your concern at ""contactsupport@hdfcergo.com"" with your registered details. We will look into this.
We will provide the best resolution for the issue faced by you.

Take it easy! :)",2021-05-21 10:14:48,com.pms.activity,hdfc_ergo,2021,1,ever app ever use,4
gp:AOqpTOECfhFVzYOwPSPane9ARaROWIfffoQGDypYx2uumKOFsxxn6xQutSar8MzFRWlTiUZP2B8PqNyZBCuJxCo,Dont have agent login.. so that we can refer others for issuing policies.. Dont want to expand their business..,1,0,,2021-06-07 07:49:17,"Hi Pradeep,

We are working on our technology portals for our partners and will get back to you once we are ready with the same.

Regards,
Team ACKO",2021-06-07 08:36:09,com.acko.android,acko,2021,1,nt agent login refer issue policy nt want expand business,10
gp:AOqpTOGub_XBaualZItq_2jKN2BQwbNUN8HrDqYLE32gnGUpuhwqAaMgialt2q4fY9_HTkHxIOZrukBsVcDhJSc,It looks like a wrong decision to stick with HDFC ERGO...pathetic app..even login is Not happening...no idea how to see and manage details...better to switch to other insurance providers..,1,0,7.6,2021-02-24 12:07:15,,,com.pms.activity,hdfc_ergo,2021,1,look like wrong decision stick ergopathetic appeven login not happeningno idea see manage detailsbetter switch provider,16
